datetime,latitude,longitude,aod_550,aod_470,angstrom_exponent
2025-07-21 17:44:02.293211,26.0,92.0,0.637,0.7,1.47
2025-07-21 17:44:02.293211,26.0,92.5,0.859,0.945,1.45
2025-07-21 17:44:02.293211,26.0,93.0,0.657,0.722,1.5
2025-07-21 17:44:02.293211,26.0,93.5,0.585,0.644,1.09
2025-07-21 17:44:02.293211,26.0,94.0,0.664,0.73,1.18
2025-07-21 17:44:02.293211,26.0,94.5,0.661,0.727,1.26
2025-07-21 17:44:02.293211,26.0,95.0,0.786,0.864,1.24
2025-07-21 17:44:02.293211,26.0,95.5,0.692,0.761,1.54
2025-07-21 17:44:02.293211,26.0,96.0,0.862,0.949,0.97
2025-07-21 17:44:02.293211,26.0,96.5,0.564,0.62,1.22
2025-07-21 17:44:02.293211,26.0,97.0,0.656,0.722,1.1
2025-07-21 17:44:02.293211,26.5,68.0,0.603,0.663,1.39
2025-07-21 17:44:02.293211,26.5,68.5,0.536,0.59,1.48
2025-07-21 17:44:02.293211,26.5,69.0,0.647,0.711,1.06
2025-07-21 17:44:02.293211,26.5,69.5,0.677,0.745,1.04
2025-07-21 17:44:02.293211,26.5,70.0,0.793,0.873,1.18
2025-07-21 17:44:02.293211,26.5,70.5,0.749,0.824,1.02
2025-07-21 17:44:02.293211,26.5,71.0,0.63,0.693,1.37
2025-07-21 17:44:02.293211,26.5,71.5,0.877,0.965,1.23
2025-07-21 17:44:02.293211,26.5,72.0,0.86,0.946,1.1
2025-07-21 17:44:02.293211,26.5,72.5,0.685,0.753,1.38
2025-07-21 17:44:02.293211,26.5,73.0,0.627,0.69,1.39
2025-07-21 17:44:02.293211,26.5,73.5,0.772,0.85,0.77
2025-07-21 17:44:02.293211,26.5,74.0,0.584,0.642,1.2
2025-07-21 17:44:02.293211,26.5,74.5,0.75,0.825,1.19
2025-07-21 17:44:02.293211,26.5,75.0,0.714,0.786,1.03
2025-07-21 17:44:02.293211,26.5,75.5,0.761,0.837,1.39
2025-07-21 17:44:02.293211,26.5,76.0,0.693,0.762,1.2
2025-07-21 17:44:02.293211,26.5,76.5,0.661,0.727,1.4
2025-07-21 17:44:02.293211,26.5,77.0,0.613,0.674,1.21
2025-07-21 17:44:02.293211,26.5,77.5,0.655,0.72,1.38
2025-07-21 17:44:02.293211,26.5,78.0,0.621,0.683,1.33
2025-07-21 17:44:02.293211,26.5,78.5,0.674,0.741,0.89
2025-07-21 17:44:02.293211,26.5,79.0,0.509,0.56,1.27
2025-07-21 17:44:02.293211,26.5,79.5,0.544,0.599,1.04
2025-07-21 17:44:02.293211,26.5,80.0,0.647,0.712,1.33
2025-07-21 17:44:02.293211,26.5,80.5,0.571,0.629,1.39
2025-07-21 17:44:02.293211,26.5,81.0,0.698,0.767,1.29
2025-07-21 17:44:02.293211,26.5,81.5,0.648,0.713,1.24
2025-07-21 17:44:02.293211,26.5,82.0,0.537,0.59,1.0
2025-07-21 17:44:02.293211,26.5,82.5,0.811,0.892,1.33
2025-07-21 17:44:02.293211,26.5,83.0,0.736,0.81,1.52
2025-07-21 17:44:02.293211,26.5,83.5,0.756,0.832,1.12
2025-07-21 17:44:02.293211,26.5,84.0,0.663,0.73,1.41
2025-07-21 17:44:02.293211,26.5,84.5,0.689,0.758,1.4
2025-07-21 17:44:02.293211,26.5,85.0,0.699,0.769,0.92
2025-07-21 17:44:02.293211,26.5,85.5,0.929,1.022,1.08
2025-07-21 17:44:02.293211,26.5,86.0,0.826,0.909,1.37
2025-07-21 17:44:02.293211,26.5,86.5,0.597,0.657,0.75
2025-07-21 17:44:02.293211,26.5,87.0,0.702,0.773,1.25
2025-07-21 17:44:02.293211,26.5,87.5,0.599,0.659,1.48
2025-07-21 17:44:02.293211,26.5,88.0,0.839,0.923,1.56
2025-07-21 17:44:02.293211,26.5,88.5,0.538,0.592,1.33
2025-07-21 17:44:02.293211,26.5,89.0,0.688,0.757,1.05
2025-07-21 17:44:02.293211,26.5,89.5,0.628,0.691,0.98
2025-07-21 17:44:02.293211,26.5,90.0,0.485,0.533,1.07
2025-07-21 17:44:02.293211,26.5,90.5,0.569,0.625,1.19
2025-07-21 17:44:02.293211,26.5,91.0,0.616,0.677,1.12
2025-07-21 17:44:02.293211,26.5,91.5,0.608,0.668,1.4
2025-07-21 17:44:02.293211,26.5,92.0,0.718,0.79,1.37
2025-07-21 17:44:02.293211,26.5,92.5,0.613,0.675,1.39
2025-07-21 17:44:02.293211,26.5,93.0,0.741,0.815,1.04
2025-07-21 17:44:02.293211,26.5,93.5,0.741,0.815,1.35
2025-07-21 17:44:02.293211,26.5,94.0,0.755,0.83,1.38
2025-07-21 17:44:02.293211,26.5,94.5,0.714,0.785,1.26
2025-07-21 17:44:02.293211,26.5,95.0,0.601,0.661,1.5
2025-07-21 17:44:02.293211,26.5,95.5,0.643,0.707,1.08
2025-07-21 17:44:02.293211,26.5,96.0,0.637,0.7,1.21
2025-07-21 17:44:02.293211,26.5,96.5,0.624,0.686,1.57
2025-07-21 17:44:02.293211,26.5,97.0,0.711,0.782,1.16
2025-07-21 17:44:02.293211,27.0,68.0,0.734,0.807,1.23
2025-07-21 17:44:02.293211,27.0,68.5,0.617,0.678,1.17
2025-07-21 17:44:02.293211,27.0,69.0,0.727,0.8,1.13
2025-07-21 17:44:02.293211,27.0,69.5,0.525,0.578,1.54
2025-07-21 17:44:02.293211,27.0,70.0,0.745,0.819,1.38
2025-07-21 17:44:02.293211,27.0,70.5,0.718,0.79,1.1
2025-07-21 17:44:02.293211,27.0,71.0,0.602,0.662,1.06
2025-07-21 17:44:02.293211,27.0,71.5,0.822,0.904,1.1
2025-07-21 17:44:02.293211,27.0,72.0,0.545,0.6,0.89
2025-07-21 17:44:02.293211,27.0,72.5,0.586,0.645,1.26
2025-07-21 17:44:02.293211,27.0,73.0,0.649,0.714,1.44
2025-07-21 17:44:02.293211,27.0,73.5,0.541,0.596,1.12
2025-07-21 17:44:02.293211,27.0,74.0,0.775,0.852,1.1
2025-07-21 17:44:02.293211,27.0,74.5,0.578,0.636,0.98
2025-07-21 17:44:02.293211,27.0,75.0,0.782,0.86,1.14
2025-07-21 17:44:02.293211,27.0,75.5,0.743,0.817,1.52
2025-07-21 17:44:02.293211,27.0,76.0,0.696,0.766,1.51
2025-07-21 17:44:02.293211,27.0,76.5,0.804,0.884,1.13
2025-07-21 17:44:02.293211,27.0,77.0,0.93,1.023,1.09
2025-07-21 17:44:02.293211,27.0,77.5,0.785,0.864,1.44
2025-07-21 17:44:02.293211,27.0,78.0,0.817,0.899,1.16
2025-07-21 17:44:02.293211,27.0,78.5,0.554,0.609,0.81
2025-07-21 17:44:02.293211,27.0,79.0,0.779,0.857,1.69
2025-07-21 17:44:02.293211,27.0,79.5,0.868,0.955,1.47
2025-07-21 17:44:02.293211,27.0,80.0,0.722,0.794,1.15
2025-07-21 17:44:02.293211,27.0,80.5,0.675,0.743,1.09
2025-07-21 17:44:02.293211,27.0,81.0,0.638,0.702,0.93
2025-07-21 17:44:02.293211,27.0,81.5,0.682,0.75,1.06
2025-07-21 17:44:02.293211,27.0,82.0,0.593,0.653,1.45
2025-07-21 17:44:02.293211,27.0,82.5,0.629,0.692,1.17
2025-07-21 17:44:02.293211,27.0,83.0,0.568,0.625,1.19
2025-07-21 17:44:02.293211,27.0,83.5,0.739,0.813,1.32
2025-07-21 17:44:02.293211,27.0,84.0,0.896,0.986,1.17
2025-07-21 17:44:02.293211,27.0,84.5,0.746,0.821,0.99
2025-07-21 17:44:02.293211,27.0,85.0,0.549,0.604,1.23
2025-07-21 17:44:02.293211,27.0,85.5,0.777,0.855,1.38
2025-07-21 17:44:02.293211,27.0,86.0,0.605,0.666,0.74
2025-07-21 17:44:02.293211,27.0,86.5,0.636,0.7,1.01
2025-07-21 17:44:02.293211,27.0,87.0,0.652,0.717,1.1
2025-07-21 17:44:02.293211,27.0,87.5,0.776,0.854,1.33
2025-07-21 17:44:02.293211,27.0,88.0,0.639,0.703,1.53
2025-07-21 17:44:02.293211,27.0,88.5,0.544,0.599,1.14
2025-07-21 17:44:02.293211,27.0,89.0,0.791,0.87,1.25
2025-07-21 17:44:02.293211,27.0,89.5,0.773,0.85,1.36
2025-07-21 17:44:02.293211,27.0,90.0,0.55,0.605,1.34
2025-07-21 17:44:02.293211,27.0,90.5,0.71,0.781,1.19
2025-07-21 17:44:02.293211,27.0,91.0,0.687,0.756,1.26
2025-07-21 17:44:02.293211,27.0,91.5,0.807,0.888,1.02
2025-07-21 17:44:02.293211,27.0,92.0,0.528,0.58,1.27
2025-07-21 17:44:02.293211,27.0,92.5,0.653,0.718,1.24
2025-07-21 17:44:02.293211,27.0,93.0,0.691,0.76,1.26
2025-07-21 17:44:02.293211,27.0,93.5,0.628,0.69,0.93
2025-07-21 17:44:02.293211,27.0,94.0,0.841,0.925,1.32
2025-07-21 17:44:02.293211,27.0,94.5,0.805,0.885,1.05
2025-07-21 17:44:02.293211,27.0,95.0,0.699,0.769,1.25
2025-07-21 17:44:02.293211,27.0,95.5,0.849,0.934,1.14
2025-07-21 17:44:02.293211,27.0,96.0,0.873,0.961,1.26
2025-07-21 17:44:02.293211,27.0,96.5,0.665,0.732,0.92
2025-07-21 17:44:02.293211,27.0,97.0,0.763,0.839,1.57
2025-07-21 17:44:02.293211,27.5,68.0,0.732,0.806,0.97
2025-07-21 17:44:02.293211,27.5,68.5,0.73,0.803,1.25
2025-07-21 17:44:02.293211,27.5,69.0,0.715,0.786,1.14
2025-07-21 17:44:02.293211,27.5,69.5,0.712,0.783,0.98
2025-07-21 17:44:02.293211,27.5,70.0,0.673,0.741,1.06
2025-07-21 17:44:02.293211,27.5,70.5,0.652,0.718,1.42
2025-07-21 17:44:02.293211,27.5,71.0,0.78,0.858,1.48
2025-07-21 17:44:02.293211,27.5,71.5,0.944,1.038,1.08
2025-07-21 17:44:02.293211,27.5,72.0,0.605,0.666,0.94
2025-07-21 17:44:02.293211,27.5,72.5,0.523,0.576,1.13
2025-07-21 17:44:02.293211,27.5,73.0,0.714,0.785,1.44
2025-07-21 17:44:02.293211,27.5,73.5,0.621,0.683,1.32
2025-07-21 17:44:02.293211,27.5,74.0,0.518,0.57,1.18
2025-07-21 17:44:02.293211,27.5,74.5,0.843,0.927,1.1
2025-07-21 17:44:02.293211,27.5,75.0,0.731,0.804,1.27
2025-07-21 17:44:02.293211,27.5,75.5,0.528,0.58,1.28
2025-07-21 17:44:02.293211,27.5,76.0,0.692,0.761,0.97
2025-07-21 17:44:02.293211,27.5,76.5,0.698,0.768,0.67
2025-07-21 17:44:02.293211,27.5,77.0,0.738,0.811,1.05
2025-07-21 17:44:02.293211,27.5,77.5,0.675,0.743,1.36
2025-07-21 17:44:02.293211,27.5,78.0,0.785,0.864,1.1
2025-07-21 17:44:02.293211,27.5,78.5,0.58,0.638,0.54
2025-07-21 17:44:02.293211,27.5,79.0,0.556,0.612,1.02
2025-07-21 17:44:02.293211,27.5,79.5,0.699,0.769,1.35
2025-07-21 17:44:02.293211,27.5,80.0,0.64,0.704,1.29
2025-07-21 17:44:02.293211,27.5,80.5,0.719,0.791,1.07
2025-07-21 17:44:02.293211,27.5,81.0,0.721,0.793,1.12
2025-07-21 17:44:02.293211,27.5,81.5,0.619,0.681,1.05
2025-07-21 17:44:02.293211,27.5,82.0,0.665,0.731,1.02
2025-07-21 17:44:02.293211,27.5,82.5,0.672,0.739,1.0
2025-07-21 17:44:02.293211,27.5,83.0,0.67,0.737,1.32
2025-07-21 17:44:02.293211,27.5,83.5,0.854,0.94,1.49
2025-07-21 17:44:02.293211,27.5,84.0,0.638,0.702,1.24
2025-07-21 17:44:02.293211,27.5,84.5,0.682,0.75,1.35
2025-07-21 17:44:02.293211,27.5,85.0,0.707,0.778,1.31
2025-07-21 17:44:02.293211,27.5,85.5,0.534,0.587,1.37
2025-07-21 17:44:02.293211,27.5,86.0,0.796,0.876,0.97
2025-07-21 17:44:02.293211,27.5,86.5,0.719,0.791,1.24
2025-07-21 17:44:02.293211,27.5,87.0,0.89,0.979,1.11
2025-07-21 17:44:02.293211,27.5,87.5,0.726,0.799,1.19
2025-07-21 17:44:02.293211,27.5,88.0,0.781,0.859,1.36
2025-07-21 17:44:02.293211,27.5,88.5,0.693,0.762,1.47
2025-07-21 17:44:02.293211,27.5,89.0,0.636,0.7,1.34
2025-07-21 17:44:02.293211,27.5,89.5,0.644,0.708,0.67
2025-07-21 17:44:02.293211,27.5,90.0,0.489,0.538,1.04
2025-07-21 17:44:02.293211,27.5,90.5,0.613,0.674,1.48
2025-07-21 17:44:02.293211,27.5,91.0,0.849,0.934,1.08
2025-07-21 17:44:02.293211,27.5,91.5,0.773,0.85,1.34
2025-07-21 17:44:02.293211,27.5,92.0,0.669,0.736,1.04
2025-07-21 17:44:02.293211,27.5,92.5,0.791,0.87,1.01
2025-07-21 17:44:02.293211,27.5,93.0,0.699,0.769,0.85
2025-07-21 17:44:02.293211,27.5,93.5,0.664,0.73,1.2
2025-07-21 17:44:02.293211,27.5,94.0,0.799,0.879,1.17
2025-07-21 17:44:02.293211,27.5,94.5,0.781,0.859,1.23
2025-07-21 17:44:02.293211,27.5,95.0,0.634,0.697,1.21
2025-07-21 17:44:02.293211,27.5,95.5,0.695,0.764,1.07
2025-07-21 17:44:02.293211,27.5,96.0,0.68,0.748,1.13
2025-07-21 17:44:02.293211,27.5,96.5,0.886,0.975,1.34
2025-07-21 17:44:02.293211,27.5,97.0,0.877,0.965,1.32
2025-07-21 17:44:02.293211,28.0,68.0,0.783,0.861,1.37
2025-07-21 17:44:02.293211,28.0,68.5,0.646,0.711,1.28
2025-07-21 17:44:02.293211,28.0,69.0,0.75,0.826,1.17
2025-07-21 17:44:02.293211,28.0,69.5,0.601,0.661,1.31
2025-07-21 17:44:02.293211,28.0,70.0,0.655,0.72,1.21
2025-07-21 17:44:02.293211,28.0,70.5,0.595,0.655,1.02
2025-07-21 17:44:02.293211,28.0,71.0,0.632,0.695,1.11
2025-07-21 17:44:02.293211,28.0,71.5,0.692,0.761,1.48
2025-07-21 17:44:02.293211,28.0,72.0,0.673,0.741,1.07
2025-07-21 17:44:02.293211,28.0,72.5,0.792,0.872,1.37
2025-07-21 17:44:02.293211,28.0,73.0,0.728,0.801,1.06
2025-07-21 17:44:02.293211,28.0,73.5,0.698,0.768,1.48
2025-07-21 17:44:02.293211,28.0,74.0,0.608,0.669,1.14
2025-07-21 17:44:02.293211,28.0,74.5,0.695,0.765,1.03
2025-07-21 17:44:02.293211,28.0,75.0,0.862,0.948,0.92
2025-07-21 17:44:02.293211,28.0,75.5,0.535,0.589,1.28
2025-07-21 17:44:02.293211,28.0,76.0,0.567,0.624,1.53
2025-07-21 17:44:02.293211,28.0,76.5,0.628,0.691,1.45
2025-07-21 17:44:02.293211,28.0,77.0,0.565,0.621,1.08
2025-07-21 17:44:02.293211,28.0,77.5,0.719,0.791,1.19
2025-07-21 17:44:02.293211,28.0,78.0,0.766,0.843,1.4
2025-07-21 17:44:02.293211,28.0,78.5,0.704,0.774,1.51
2025-07-21 17:44:02.293211,28.0,79.0,0.66,0.726,1.04
2025-07-21 17:44:02.293211,28.0,79.5,0.738,0.812,1.37
2025-07-21 17:44:02.293211,28.0,80.0,0.695,0.764,1.17
2025-07-21 17:44:02.293211,28.0,80.5,0.654,0.719,1.26
2025-07-21 17:44:02.293211,28.0,81.0,0.775,0.853,1.32
2025-07-21 17:44:02.293211,28.0,81.5,0.647,0.712,1.23
2025-07-21 17:44:02.293211,28.0,82.0,0.677,0.744,1.12
2025-07-21 17:44:02.293211,28.0,82.5,0.765,0.841,1.18
2025-07-21 17:44:02.293211,28.0,83.0,0.758,0.834,1.21
2025-07-21 17:44:02.293211,28.0,83.5,0.63,0.693,1.28
2025-07-21 17:44:02.293211,28.0,84.0,0.754,0.83,1.45
2025-07-21 17:44:02.293211,28.0,84.5,0.705,0.775,0.96
2025-07-21 17:44:02.293211,28.0,85.0,0.667,0.734,1.27
2025-07-21 17:44:02.293211,28.0,85.5,0.619,0.681,1.3
2025-07-21 17:44:02.293211,28.0,86.0,0.731,0.804,1.18
2025-07-21 17:44:02.293211,28.0,86.5,0.87,0.957,1.01
2025-07-21 17:44:02.293211,28.0,87.0,0.654,0.72,1.26
2025-07-21 17:44:02.293211,28.0,87.5,0.73,0.803,1.5
2025-07-21 17:44:02.293211,28.0,88.0,0.783,0.861,1.43
2025-07-21 17:44:02.293211,28.0,88.5,0.698,0.768,1.03
2025-07-21 17:44:02.293211,28.0,89.0,0.652,0.717,1.18
2025-07-21 17:44:02.293211,28.0,89.5,0.693,0.762,1.55
2025-07-21 17:44:02.293211,28.0,90.0,0.693,0.763,1.07
2025-07-21 17:44:02.293211,28.0,90.5,0.528,0.581,0.91
2025-07-21 17:44:02.293211,28.0,91.0,0.688,0.757,1.26
2025-07-21 17:44:02.293211,28.0,91.5,0.598,0.658,1.17
2025-07-21 17:44:02.293211,28.0,92.0,0.643,0.708,1.23
2025-07-21 17:44:02.293211,28.0,92.5,0.726,0.799,1.0
2025-07-21 17:44:02.293211,28.0,93.0,0.78,0.858,1.32
2025-07-21 17:44:02.293211,28.0,93.5,0.7,0.77,1.09
2025-07-21 17:44:02.293211,28.0,94.0,0.636,0.699,1.25
2025-07-21 17:44:02.293211,28.0,94.5,0.713,0.784,1.13
2025-07-21 17:44:02.293211,28.0,95.0,0.831,0.914,1.21
2025-07-21 17:44:02.293211,28.0,95.5,0.551,0.606,0.91
2025-07-21 17:44:02.293211,28.0,96.0,0.616,0.678,1.24
2025-07-21 17:44:02.293211,28.0,96.5,0.847,0.932,0.86
2025-07-21 17:44:02.293211,28.0,97.0,0.753,0.828,1.04
2025-07-21 17:44:02.293211,28.5,68.0,0.886,0.974,1.36
2025-07-21 17:44:02.293211,28.5,68.5,0.603,0.663,1.31
2025-07-21 17:44:02.293211,28.5,69.0,0.663,0.729,1.01
2025-07-21 17:44:02.293211,28.5,69.5,0.782,0.86,1.27
2025-07-21 17:44:02.293211,28.5,70.0,0.728,0.801,1.33
2025-07-21 17:44:02.293211,28.5,70.5,0.481,0.529,1.27
2025-07-21 17:44:02.293211,28.5,71.0,0.793,0.872,1.38
2025-07-21 17:44:02.293211,28.5,71.5,0.734,0.807,1.33
2025-07-21 17:44:02.293211,28.5,72.0,0.635,0.698,0.93
2025-07-21 17:44:02.293211,28.5,72.5,0.603,0.663,0.98
2025-07-21 17:44:02.293211,28.5,73.0,0.76,0.836,1.11
2025-07-21 17:44:02.293211,28.5,73.5,0.616,0.677,1.32
2025-07-21 17:44:02.293211,28.5,74.0,0.665,0.731,1.22
2025-07-21 17:44:02.293211,28.5,74.5,0.608,0.669,1.2
2025-07-21 17:44:02.293211,28.5,75.0,0.471,0.518,1.13
2025-07-21 17:44:02.293211,28.5,75.5,0.666,0.732,1.43
2025-07-21 17:44:02.293211,28.5,76.0,0.696,0.766,1.46
2025-07-21 17:44:02.293211,28.5,76.5,0.465,0.512,1.53
2025-07-21 17:44:02.293211,28.5,77.0,0.7,0.77,1.32
2025-07-21 17:44:02.293211,28.5,77.5,0.89,0.979,0.88
2025-07-21 17:44:02.293211,28.5,78.0,0.706,0.776,1.31
2025-07-21 17:44:02.293211,28.5,78.5,0.827,0.91,0.95
2025-07-21 17:44:02.293211,28.5,79.0,0.657,0.722,1.37
2025-07-21 17:44:02.293211,28.5,79.5,0.59,0.65,1.21
2025-07-21 17:44:02.293211,28.5,80.0,0.892,0.981,1.13
2025-07-21 17:44:02.293211,28.5,80.5,0.745,0.819,1.18
2025-07-21 17:44:02.293211,28.5,81.0,0.87,0.957,1.36
2025-07-21 17:44:02.293211,28.5,81.5,0.562,0.619,1.37
2025-07-21 17:44:02.293211,28.5,82.0,0.711,0.782,0.84
2025-07-21 17:44:02.293211,28.5,82.5,0.607,0.668,1.31
2025-07-21 17:44:02.293211,28.5,83.0,0.836,0.92,1.13
2025-07-21 17:44:02.293211,28.5,83.5,0.571,0.628,1.23
2025-07-21 17:44:02.293211,28.5,84.0,0.718,0.79,1.13
2025-07-21 17:44:02.293211,28.5,84.5,0.721,0.793,1.17
2025-07-21 17:44:02.293211,28.5,85.0,0.814,0.895,1.04
2025-07-21 17:44:02.293211,28.5,85.5,0.657,0.723,1.49
2025-07-21 17:44:02.293211,28.5,86.0,0.758,0.834,0.94
2025-07-21 17:44:02.293211,28.5,86.5,0.713,0.784,0.96
2025-07-21 17:44:02.293211,28.5,87.0,0.909,1.0,0.61
2025-07-21 17:44:02.293211,28.5,87.5,0.763,0.839,1.01
2025-07-21 17:44:02.293211,28.5,88.0,0.575,0.633,1.12
2025-07-21 17:44:02.293211,28.5,88.5,0.679,0.747,1.47
2025-07-21 17:44:02.293211,28.5,89.0,0.864,0.95,1.09
2025-07-21 17:44:02.293211,28.5,89.5,0.637,0.7,1.24
2025-07-21 17:44:02.293211,28.5,90.0,0.74,0.814,0.65
2025-07-21 17:44:02.293211,28.5,90.5,0.69,0.759,1.16
2025-07-21 17:44:02.293211,28.5,91.0,0.879,0.967,1.04
2025-07-21 17:44:02.293211,28.5,91.5,0.691,0.76,1.37
2025-07-21 17:44:02.293211,28.5,92.0,0.832,0.915,0.98
2025-07-21 17:44:02.293211,28.5,92.5,0.485,0.534,1.34
2025-07-21 17:44:02.293211,28.5,93.0,0.593,0.652,1.44
2025-07-21 17:44:02.293211,28.5,93.5,0.593,0.652,1.28
2025-07-21 17:44:02.293211,28.5,94.0,0.802,0.882,1.14
2025-07-21 17:44:02.293211,28.5,94.5,0.712,0.784,1.44
2025-07-21 17:44:02.293211,28.5,95.0,0.877,0.964,1.19
2025-07-21 17:44:02.293211,28.5,95.5,0.71,0.781,0.79
2025-07-21 17:44:02.293211,28.5,96.0,0.629,0.691,1.19
2025-07-21 17:44:02.293211,28.5,96.5,0.611,0.673,1.41
2025-07-21 17:44:02.293211,28.5,97.0,0.923,1.015,0.96
2025-07-21 17:44:02.293211,29.0,68.0,0.675,0.742,1.49
2025-07-21 17:44:02.293211,29.0,68.5,0.709,0.78,1.25
2025-07-21 17:44:02.293211,29.0,69.0,0.796,0.876,1.18
2025-07-21 17:44:02.293211,29.0,69.5,0.621,0.683,0.94
2025-07-21 17:44:02.293211,29.0,70.0,0.692,0.761,0.93
2025-07-21 17:44:02.293211,29.0,70.5,0.584,0.642,1.23
2025-07-21 17:44:02.293211,29.0,71.0,0.976,1.073,1.07
2025-07-21 17:44:02.293211,29.0,71.5,0.645,0.71,1.09
2025-07-21 17:44:02.293211,29.0,72.0,0.783,0.861,1.49
2025-07-21 17:44:02.293211,29.0,72.5,0.724,0.797,0.91
2025-07-21 17:44:02.293211,29.0,73.0,0.66,0.726,1.31
2025-07-21 17:44:02.293211,29.0,73.5,0.834,0.917,1.08
2025-07-21 17:44:02.293211,29.0,74.0,0.568,0.625,1.5
2025-07-21 17:44:02.293211,29.0,74.5,0.603,0.664,1.21
2025-07-21 17:44:02.293211,29.0,75.0,0.796,0.876,1.28
2025-07-21 17:44:02.293211,29.0,75.5,0.79,0.869,1.08
2025-07-21 17:44:02.293211,29.0,76.0,0.83,0.913,1.13
2025-07-21 17:44:02.293211,29.0,76.5,0.562,0.618,0.77
2025-07-21 17:44:02.293211,29.0,77.0,0.668,0.735,1.35
2025-07-21 17:44:02.293211,29.0,77.5,0.537,0.59,1.29
2025-07-21 17:44:02.293211,29.0,78.0,0.49,0.539,1.17
2025-07-21 17:44:02.293211,29.0,78.5,0.621,0.683,1.11
2025-07-21 17:44:02.293211,29.0,79.0,0.549,0.604,1.41
2025-07-21 17:44:02.293211,29.0,79.5,0.683,0.752,0.91
2025-07-21 17:44:02.293211,29.0,80.0,0.738,0.812,1.11
2025-07-21 17:44:02.293211,29.0,80.5,0.746,0.82,0.97
2025-07-21 17:44:02.293211,29.0,81.0,0.745,0.819,0.99
2025-07-21 17:44:02.293211,29.0,81.5,0.625,0.687,1.2
2025-07-21 17:44:02.293211,29.0,82.0,0.696,0.765,1.2
2025-07-21 17:44:02.293211,29.0,82.5,0.681,0.749,1.31
2025-07-21 17:44:02.293211,29.0,83.0,0.762,0.839,1.18
2025-07-21 17:44:02.293211,29.0,83.5,0.674,0.742,1.53
2025-07-21 17:44:02.293211,29.0,84.0,0.675,0.742,1.4
2025-07-21 17:44:02.293211,29.0,84.5,0.706,0.777,0.99
2025-07-21 17:44:02.293211,29.0,85.0,0.708,0.779,1.15
2025-07-21 17:44:02.293211,29.0,85.5,0.742,0.816,1.35
2025-07-21 17:44:02.293211,29.0,86.0,0.663,0.729,1.04
2025-07-21 17:44:02.293211,29.0,86.5,0.728,0.8,1.28
2025-07-21 17:44:02.293211,29.0,87.0,0.689,0.758,1.44
2025-07-21 17:44:02.293211,29.0,87.5,0.577,0.635,1.49
2025-07-21 17:44:02.293211,29.0,88.0,0.684,0.752,1.15
2025-07-21 17:44:02.293211,29.0,88.5,0.899,0.989,1.14
2025-07-21 17:44:02.293211,29.0,89.0,0.595,0.655,1.59
2025-07-21 17:44:02.293211,29.0,89.5,0.624,0.686,1.32
2025-07-21 17:44:02.293211,29.0,90.0,0.709,0.78,1.16
2025-07-21 17:44:02.293211,29.0,90.5,0.913,1.005,1.16
2025-07-21 17:44:02.293211,29.0,91.0,0.619,0.681,1.15
2025-07-21 17:44:02.293211,29.0,91.5,0.628,0.691,1.18
2025-07-21 17:44:02.293211,29.0,92.0,0.859,0.945,1.43
2025-07-21 17:44:02.293211,29.0,92.5,0.83,0.913,1.17
2025-07-21 17:44:02.293211,29.0,93.0,0.541,0.595,1.29
2025-07-21 17:44:02.293211,29.0,93.5,0.679,0.747,1.43
2025-07-21 17:44:02.293211,29.0,94.0,0.863,0.95,1.17
2025-07-21 17:44:02.293211,29.0,94.5,0.639,0.703,1.12
2025-07-21 17:44:02.293211,29.0,95.0,0.719,0.791,1.21
2025-07-21 17:44:02.293211,29.0,95.5,0.87,0.957,1.49
2025-07-21 17:44:02.293211,29.0,96.0,0.638,0.701,1.05
2025-07-21 17:44:02.293211,29.0,96.5,0.719,0.791,0.92
2025-07-21 17:44:02.293211,29.0,97.0,0.86,0.946,1.33
2025-07-21 17:44:02.293211,29.5,68.0,0.613,0.674,0.91
2025-07-21 17:44:02.293211,29.5,68.5,0.687,0.755,1.37
2025-07-21 17:44:02.293211,29.5,69.0,0.711,0.782,1.17
2025-07-21 17:44:02.293211,29.5,69.5,0.58,0.638,1.21
2025-07-21 17:44:02.293211,29.5,70.0,0.642,0.706,0.63
2025-07-21 17:44:02.293211,29.5,70.5,0.509,0.559,1.5
2025-07-21 17:44:02.293211,29.5,71.0,0.621,0.683,1.22
2025-07-21 17:44:02.293211,29.5,71.5,0.845,0.929,1.09
2025-07-21 17:44:02.293211,29.5,72.0,0.581,0.639,1.15
2025-07-21 17:44:02.293211,29.5,72.5,0.752,0.827,1.0
2025-07-21 17:44:02.293211,29.5,73.0,0.693,0.762,1.59
2025-07-21 17:44:02.293211,29.5,73.5,0.773,0.851,1.21
2025-07-21 17:44:02.293211,29.5,74.0,0.74,0.814,1.36
2025-07-21 17:44:02.293211,29.5,74.5,0.771,0.848,0.9
2025-07-21 17:44:02.293211,29.5,75.0,0.787,0.865,1.22
2025-07-21 17:44:02.293211,29.5,75.5,0.561,0.617,1.08
2025-07-21 17:44:02.293211,29.5,76.0,0.743,0.817,1.04
2025-07-21 17:44:02.293211,29.5,76.5,0.57,0.627,1.01
2025-07-21 17:44:02.293211,29.5,77.0,0.645,0.709,1.19
2025-07-21 17:44:02.293211,29.5,77.5,0.654,0.719,1.14
2025-07-21 17:44:02.293211,29.5,78.0,0.587,0.646,0.76
2025-07-21 17:44:02.293211,29.5,78.5,0.682,0.75,1.03
2025-07-21 17:44:02.293211,29.5,79.0,0.804,0.885,1.15
